major_id,major,prospec,Description,Matematika,Sains,Fisika,Sosiologi,Biologi,Kimia,Teknologi,Bisnis dan Ekonomi,Seni,Sastra dan Linguistik,Pendidikan,Hukum,Lingkungan,Kesehatan,Geografi,Komunikasi,Sejarah dan Filsafat,Hukum,highest
63,KEBIDANAN,Bidan,"Bidan adalah tenaga kesehatan yang bertanggung jawab dalam memberikan perawatan kesehatan kepada ibu hamil, bersalin, bayi, dan anak. Mereka biasanya bekerja di rumah sakit, puskesmas, klinik, atau praktek swasta. Prospek kerja untuk bidan sangat baik, karena permintaan akan perawatan kesehatan ibu dan anak selalu tinggi. Bidan juga dapat bekerja di berbagai negara dan memiliki kesempatan untuk berkembang karir ke arah pengajaran, penelitian, manajemen, atau spesialisasi dalam bidang tertentu seperti kebidanan komunitas atau kebidanan gawat darurat.",0.6,0.2,0.2,0.3,0.6,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.8,0.1,0.2,0.2,0.1,14
63,KEBIDANAN,Konsultan Laktasi,"Seorang konsultan laktasi adalah profesional yang memiliki keahlian khusus dalam memberikan dukungan dan bimbingan kepada ibu yang menyusui atau yang ingin menyusui. Tugas utamanya meliputi evaluasi dan penilaian masalah yang terkait dengan pemberian ASI, seperti teknik menyusui yang tepat, posisi menyusui yang nyaman, manajemen produksi ASI, serta penanganan masalah seperti engorgement (payudara bengkak) atau masalah menyusui lainnya. Konsultan laktasi juga memberikan edukasi tentang manfaat ASI, teknik ekspresi ASI, dan memecahkan masalah yang mungkin dihadapi ibu dan bayi selama proses menyusui. Mereka bekerja secara individu atau dalam tim kesehatan masyarakat, di rumah sakit, pusat kesehatan, atau dalam praktek pribadi. Keterampilan yang diperlukan termasuk pengetahuan mendalam tentang fisiologi laktasi dan nutrisi bayi, keterampilan konseling yang baik, empati terhadap kebutuhan ibu dan bayi, serta kemampuan untuk bekerja sama dengan tenaga medis dan keluarga untuk mencapai tujuan pemberian ASI yang sukses dan berkelanjutan.",0.6,0.2,0.2,0.3,0.6,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.8,0.1,0.2,0.2,0.1,14
63,KEBIDANAN,Edukator Kebidanan,"Seorang edukator kebidanan adalah profesional yang bertanggung jawab untuk memberikan pendidikan dan pelatihan kepada individu yang tertarik dalam bidang kebidanan. Tugas utamanya meliputi mengajar di program-program pendidikan kebidanan di institusi pendidikan tinggi, sekolah kebidanan, atau dalam program pelatihan berkelanjutan untuk bidan dan tenaga kesehatan lainnya. Mereka menyampaikan pengetahuan tentang praktik kebidanan yang terbaru, keterampilan klinis, dan prinsip-prinsip etika dalam perawatan maternal dan bayi.",0.6,0.2,0.2,0.3,0.6,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.8,0.1,0.2,0.2,0.1,14
64,PENDIDIKAN GEOGRAFI,Guru Geografi,"Guru Geografi merupakan individu yang memiliki pengetahuan yang mendalam tentang ilmu geografi serta kemampuan untuk mengajar dan mendidik siswa mengenai berbagai konsep geografi, seperti peta, iklim, dan populasi. Prospek kerja bagi seorang Guru Geografi cukup baik, karena geografi merupakan mata pelajaran yang penting dan banyak diminati oleh masyarakat. Selain itu, ketersediaan pekerjaan sebagai guru geografi juga cukup banyak, baik di sekolah-sekolah formal maupun lembaga pendidikan informal. Menjadi seorang Guru Geografi juga dapat memberikan kesempatan untuk terus mengembangkan pengetahuan dan keterampilan dalam bidang geografi serta memberikan pengaruh positif kepada generasi muda.",0.2,0.5,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.7,0.2,0.9,0.2,0.2,0.1,15
64,PENDIDIKAN GEOGRAFI,Urban Planner,"Urban planner adalah seorang profesional yang bertanggung jawab untuk merencanakan dan mengatur tata ruang perkotaan agar berjalan secara efisien, berkelanjutan, dan sesuai dengan kebutuhan masyarakat. Prospek kerja bagi urban planner sangat baik karena perkembangan perkotaan yang pesat membutuhkan peran mereka dalam merencanakan pembangunan infrastruktur, pengaturan transportasi, pengelolaan lingkungan, dan pembangunan hunian yang sesuai dengan kebutuhan penduduk. Dengan adanya permintaan yang terus meningkat, urban planner memiliki peluang untuk bekerja di berbagai sektor, baik di pemerintahan maupun swasta, serta memiliki peluang untuk berkembang karir di bidang ini.",0.2,0.5,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.7,0.2,0.9,0.2,0.2,0.1,15
64,PENDIDIKAN GEOGRAFI,Cartographer,"Seorang Cartographer adalah seorang profesional yang ahli dalam menghasilkan peta dan representasi visual dari permukaan bumi. Mereka menggunakan data geografis dan informasi spasial untuk membuat peta yang akurat dan informatif. Prospek kerja bagi seorang Cartographer cukup menjanjikan, terutama dengan perkembangan teknologi GIS (System Informasi Geografis) yang semakin berkembang. Mereka dapat bekerja di berbagai industri, termasuk pemerintah, perusahaan swasta, organisasi nirlaba, dan lembaga akademis. Keahlian mereka juga diperlukan dalam kegiatan seperti pemetaan dan survei tanah, analisis data geografis, dan pengembangan aplikasi GIS.",0.2,0.5,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.7,0.2,0.9,0.2,0.2,0.1,15
65,PENDIDIKAN TATA BOGA,Chef,"Chef adalah seorang profesional di bidang kuliner yang bertanggung jawab untuk merancang, memasak, dan menyajikan makanan yang lezat dan berkualitas. Mereka bekerja di berbagai lingkungan seperti restoran, hotel, kapal pesiar, atau industri makanan dan minuman lainnya. Prospek karir seorang chef sangat baik, karena permintaan akan makanan yang berkualitas terus meningkat dan banyak peluang untuk berkarir di industri kuliner. Seorang chef yang berbakat dan memiliki pengalaman dapat memiliki peluang untuk menjadi chef eksekutif, koki pribadi, atau membuka restoran sendiri.",0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.4,0.7,0.1,0.3,0.2,0.2,0.1,0.2,0.3,0.1,0.2,9
65,PENDIDIKAN TATA BOGA,Food Stylist,"Food Stylist adalah seseorang yang bertanggung jawab untuk merancang dan menyusun makanan agar terlihat menarik dan menggugah selera. Mereka bekerja di industri kuliner untuk menciptakan tampilan visual yang menarik untuk makanan, baik untuk foto, video, maupun acara langsung. Food Stylist juga harus memahami tren kuliner, memiliki kreativitas tinggi, serta keterampilan dalam mengatur komposisi makanan sehingga dapat mempengaruhi penonton atau pelanggan untuk memilih dan menikmati makanan yang mereka sajikan. Prospek kerja Food Stylist cukup menjanjikan karena semakin banyaknya permintaan akan foto makanan yang menarik untuk media sosial, iklan, dan promosi kuliner.",0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.4,0.7,0.1,0.3,0.2,0.2,0.1,0.2,0.3,0.1,0.2,9
65,PENDIDIKAN TATA BOGA,Food Blogger,"Food Blogger adalah seseorang yang menulis dan membagikan konten mengenai makanan, resep, review restoran, dan pengalaman kuliner mereka melalui blog atau media sosial. Prospek kerja Food Blogger cukup menjanjikan karena industri kuliner terus berkembang dan banyak orang yang tertarik untuk mencari informasi terkini mengenai makanan. Food Blogger juga dapat bekerja sama dengan restoran, merek makanan, dan turisme kuliner untuk mendapatkan peluang kerja yang lebih luas. Selain itu, Food Blogger juga memiliki potensi untuk mendapatkan pendapatan tambahan melalui iklan, kolaborasi, dan sponsor.",0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.4,0.7,0.1,0.3,0.2,0.2,0.1,0.2,0.3,0.1,0.2,9
66,SASTRA JEPANG,Penerjemah,"Penerjemah adalah individu yang memiliki kemampuan untuk menerjemahkan teks dari satu bahasa ke bahasa lain. Mereka dapat bekerja di berbagai bidang seperti penerjemahan buku, dokumen resmi, situs web, film, dan lainnya. Prospek kerja untuk penerjemah cukup baik, terutama dengan perkembangan globalisasi yang membutuhkan komunikasi lintas bahasa yang efektif. Penerjemah juga dapat bekerja secara independen atau bergabung dengan agen penerjemahan atau lembaga pemerintah. Kemampuan dalam beberapa bahasa dan pemahaman mendalam tentang budaya dan konteks sosial sangat penting dalam profesi penerjemah.",0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.9,0.5,0.1,0.1,0.1,0.2,0.1,0.4,0.1,10
66,SASTRA JEPANG,Diplomat,"Diplomat adalah individu yang bertugas dalam hubungan internasional antara negara-negara di dunia. Mereka bekerja untuk mempromosikan kepentingan nasional negara mereka, menjaga hubungan diplomatik dengan negara lain, dan berpartisipasi dalam perundingan antara pihak-pihak yang berbeda. Diplomat juga diperlukan untuk memahami peraturan hukum internasional dan kebijakan luar negeri negara mereka. Prospek karir seorang diplomat adalah sangat menjanjikan, di mana mereka bisa bekerja di kedutaan besar, organisasi internasional, ataupun lembaga pemerintah terkait hubungan internasional. Diplomat dapat memperoleh gaji yang kompetitif, kesempatan untuk bekerja di berbagai negara, dan peluang untuk memengaruhi kebijakan global.",0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.9,0.5,0.1,0.1,0.1,0.2,0.1,0.4,0.1,10
66,SASTRA JEPANG,Guru Bahasa Jepang,"Guru Bahasa Jepang memiliki prospek kerja yang cukup baik karena semakin banyak orang yang tertarik belajar bahasa Jepang untuk kepentingan karier, pendidikan, maupun pariwisata. Selain itu, permintaan akan guru bahasa Jepang juga meningkat di lembaga-lembaga pendidikan, institusi pemerintah, perusahaan, dan tempat-tempat wisata. Kemampuan mengajar yang baik, penguasaan bahasa Jepang yang tinggi, serta pengalaman dalam mengajar dapat mendukung kesuksesan dalam karier sebagai guru bahasa Jepang.",0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.9,0.5,0.1,0.1,0.1,0.2,0.1,0.4,0.1,10
67,ILMU PERPUSTAKAAN,Pustakawan,"Pustakawan bertanggung jawab untuk mengelola dan menyediakan akses ke koleksi bahan bacaan dan informasi di perpustakaan. Mereka membantu pengunjung mencari dan menggunakan sumber daya informasi, serta melakukan kegiatan penelitian dan penulisan. Pustakawan juga dapat memberikan layanan referensi, melakukan kegiatan katalogisasi, dan bekerja dalam pengembangan koleksi perpustakaan. Prospek kerja pustakawan cukup baik karena kebutuhan akan akses informasi yang semakin penting dalam era digital ini.",0.2,0.1,0.1,0.6,0,0.1,0.2,0.2,0.1,0.6,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,4
67,ILMU PERPUSTAKAAN,Kepala Perpustakaan,"Kepala Perpustakaan bertanggung jawab atas manajemen dan pengelolaan keseluruhan operasional perpustakaan. Mereka biasanya mengatur koleksi buku, mengembangkan program-program pendidikan atau promosi, serta mengelola staf dan anggaran perpustakaan. Prospek kerja Kepala Perpustakaan cukup baik karena perpustakaan tetap menjadi sumber informasi yang penting bagi masyarakat dan lembaga pendidikan. Kepala Perpustakaan juga dapat bekerja di berbagai lembaga seperti perpustakaan umum, perguruan tinggi, sekolah, maupun perusahaan swasta.",0.2,0.1,0.1,0.6,0,0.1,0.2,0.2,0.1,0.6,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,4
67,ILMU PERPUSTAKAAN,Arsiparis,Arsiparis adalah seorang profesional yang bertanggung jawab dalam mengelola dan menyusun arsip suatu organisasi atau perusahaan. Mereka harus memiliki keahlian dalam mengorganisir dan menyimpan dokumen-dokumen penting serta memiliki pengetahuan mengenai sistem pengarsipan yang baik. Prospek kerja untuk arsiparis cukup baik karena setiap organisasi membutuhkan seseorang yang dapat mengelola arsip mereka dengan baik untuk memastikan keberlangsungan dan kerapihan data.,0.2,0.1,0.1,0.6,0,0.1,0.2,0.2,0.1,0.6,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,4
68,PENDIDIKAN ADMINISTRASI PERKANTORAN,Administrasi Perkantoran,"Administrasi Perkantoran adalah bidang pekerjaan yang bertanggung jawab untuk mengelola dan menyelenggarakan berbagai kegiatan administratif di kantor seperti pengelolaan dokumen, penjadwalan pertemuan, dan komunikasi dengan pihak eksternal. Prospek kerja di bidang ini cukup baik karena setiap perusahaan membutuhkan tenaga administrasi untuk menjalankan operasional bisnisnya. Peluang karir yang tersedia juga cukup luas, mulai dari administrator kantor, sekretaris, hingga manajer administrasi. Selain itu, peluang untuk mengembangkan karir ke bidang manajemen juga cukup terbuka bagi orang yang berpengalaman dalam administrasi perkantoran.",0.2,0.1,0.1,0.2,0,0.1,0.3,0.5,0.3,0.1,0.3,0.4,0.1,0.1,0.1,0.4,0.1,0.4,8
68,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sekretaris,"Sebagai seorang sekretaris, Anda akan bertanggung jawab untuk menyediakan dukungan administratif dan mengelola agenda serta komunikasi untuk atasan atau tim Anda. Prospek karir sekretaris adalah stabil karena banyak perusahaan dan organisasi membutuhkan tenaga administratif yang handal dan efisien. Kesempatan untuk berkembang ke posisi manajemen juga dapat terbuka bagi sekretaris yang berkinerja baik.",0.2,0.1,0.1,0.2,0,0.1,0.3,0.5,0.3,0.1,0.3,0.4,0.1,0.1,0.1,0.4,0.1,0.4,8
68,PENDIDIKAN ADMINISTRASI PERKANTORAN,Customer Service,"Customer service adalah departemen atau fungsi yang bertanggung jawab dalam memberikan layanan pelanggan yang baik dan memastikan kepuasan pelanggan. Prospek kerja di bidang customer service cukup luas, dari mulai menjadi customer service representative, customer service agent, hingga customer service manager. Tugas utama customer service meliputi melayani pertanyaan dan keluhan pelanggan, memberikan informasi produk atau layanan, serta menangani transaksi pelanggan. Kemampuan dalam berkomunikasi, kesabaran, dan kepribadian yang ramah merupakan kunci sukses untuk bekerja di bidang customer service. Karir di bidang ini biasanya menawarkan peluang pengembangan karir yang baik dan bisa menjadi jembatan untuk berkarir ke posisi manajerial.",0.2,0.1,0.1,0.2,0,0.1,0.3,0.5,0.3,0.1,0.3,0.4,0.1,0.1,0.1,0.4,0.1,0.4,8
69,EKONOMI ISLAM,Akuntan Syariah,"Akuntan Syariah adalah seorang profesional yang memiliki pengetahuan dan keterampilan dalam bidang akuntansi yang berorientasi pada prinsip-prinsip syariah. Mereka bertanggung jawab untuk menjalankan proses akuntansi yang sesuai dengan prinsip-prinsip syariah dalam perusahaan atau lembaga keuangan yang beroperasi di lingkungan ekonomi syariah. Mereka memiliki prospek kerja yang baik karena permintaan akan akuntan syariah semakin meningkat seiring dengan perkembangan ekonomi syariah yang pesat. Akuntan syariah biasanya bekerja di lembaga keuangan syariah, perusahaan investasi, lembaga keuangan mikro syariah, atau konsultan keuangan syariah. Kesempatan karir yang luas dan permintaan yang tinggi membuat profesi akuntan syariah menjadi pilihan yang menarik bagi para ahli keuangan.",0.1,0.1,0.1,0.3,0,0.1,0.1,0.8,0.1,0.1,0.3,0.7,0.2,0.1,0.1,0.2,0.4,0.7,8
69,EKONOMI ISLAM,Konsultan Keuangan Islam,"Konsultan Keuangan Islam adalah seseorang yang memiliki pengetahuan dan keterampilan dalam bidang keuangan Islam, seperti hukum-hukum keuangan syariah, produk keuangan berbasis syariah, dan prinsip-prinsip ekonomi Islam. Mereka biasanya bekerja untuk kantor konsultan keuangan atau lembaga keuangan Islam untuk memberikan saran dan solusi keuangan yang sesuai dengan prinsip Islam kepada klien mereka. Prospek kerja bagi Konsultan Keuangan Islam cukup cerah karena permintaan akan layanan keuangan syariah terus meningkat di seluruh dunia. Selain itu, mereka juga dapat bekerja secara mandiri sebagai konsultan keuangan independen untuk individu atau perusahaan yang membutuhkan layanan keuangan berbasis syariah.",0.1,0.1,0.1,0.3,0,0.1,0.1,0.8,0.1,0.1,0.3,0.7,0.2,0.1,0.1,0.2,0.4,0.7,8
69,EKONOMI ISLAM,Analis Investasi Syariah,"Analis Investasi Syariah adalah seorang profesional yang bertanggung jawab untuk menganalisis dan mengevaluasi investasi berdasarkan prinsip-prinsip syariah. Mereka harus memiliki pengetahuan yang mendalam tentang prinsip syariah dalam keuangan Islam, serta keterampilan analisis keuangan yang kuat. Prospek kerja bagi Analis Investasi Syariah cukup baik, terutama dengan berkembangnya industri keuangan syariah di berbagai negara. Peluang karir juga dapat terbuka di berbagai lembaga keuangan, perusahaan investasi, dan lembaga keuangan Islam lainnya.",0.1,0.1,0.1,0.3,0,0.1,0.1,0.8,0.1,0.1,0.3,0.7,0.2,0.1,0.1,0.2,0.4,0.7,8
70,ILMU EKONOMI,Akuntan,"Akuntan adalah profesi yang bertanggung jawab untuk mengelola dan menyusun laporan keuangan perusahaan, melakukan audit, serta memberikan saran keuangan kepada manajemen. Prospek kerja untuk akuntan sangat baik karena setiap perusahaan membutuhkan jasa akuntan untuk menjaga keuangan mereka tetap teratur dan transparan. Akuntan juga memiliki peluang untuk berkembang karir ke posisi manajemen keuangan atau konsultan keuangan.",0.6,0.1,0.1,0.2,0.1,0.1,0.3,0.8,0.1,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,8
70,ILMU EKONOMI,Manajer keuangan,"Manajer Keuangan bertanggung jawab untuk mengelola dan mengatur semua aspek keuangan sebuah perusahaan, termasuk perencanaan keuangan, pengawasan keuangan, pengelolaan arus kas, analisis keuangan, serta pelaporan keuangan. Mereka juga bertanggung jawab untuk menyusun strategi keuangan yang dapat memberikan keuntungan dan pertumbuhan bagi perusahaan. Prospek kerja Manajer Keuangan cukup baik karena kehadiran mereka sangat penting dalam membantu perusahaan mencapai tujuan keuangan dan mengelola risiko keuangan yang mungkin terjadi. Manajer Keuangan biasanya memiliki peluang karir yang luas di berbagai industri, mulai dari perusahaan swasta, perusahaan publik, hingga lembaga pemerintah.",0.6,0.1,0.1,0.2,0.1,0.1,0.3,0.8,0.1,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,8
70,ILMU EKONOMI,Analis ekonomi,"Sebagai seorang Analis Ekonomi, Anda akan bertanggung jawab untuk memantau dan menganalisis data ekonomi, tren pasar, dan kebijakan ekonomi yang berdampak pada perusahaan atau negara. Anda akan membantu perusahaan atau pemerintah membuat keputusan investasi dan kebijakan berdasarkan analisis ekonomi yang Anda lakukan. Prospek kerja sebagai Analis Ekonomi cukup baik, terutama di sektor keuangan, pemerintahan, konsultan, lembaga riset, dan perusahaan swasta. Umumnya, lulusan dengan latar belakang pendidikan ekonomi, keuangan, atau statistik memiliki peluang besar untuk menjadi seorang Analis Ekonomi yang sukses.",0.6,0.1,0.1,0.2,0.1,0.1,0.3,0.8,0.1,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,8
71,BAHASA DAN SASTRA INGGRIS,Guru Bahasa Inggris,"Guru Bahasa Inggris adalah profesi yang sangat penting dalam pendidikan, di mana mereka bertanggung jawab dalam mengajar siswa tentang tata bahasa, kosakata, dan keterampilan berbicara dalam Bahasa Inggris. Prospek kerja bagi Guru Bahasa Inggris cukup baik, terutama dengan meningkatnya permintaan akan pendidikan Bahasa Inggris di berbagai institusi pendidikan dan juga institusi bisnis. Selain itu, dengan perkembangan teknologi, guru Bahasa Inggris juga dapat bekerja secara online sebagai tutor bagi siswa di seluruh dunia.",0.1,0.1,0.1,0.3,0.1,0.1,0.1,0,0.2,0.9,0.2,0.3,0.2,0.1,0.1,0.5,0.4,0.3,10
71,BAHASA DAN SASTRA INGGRIS,Penerjemah,"Penerjemah adalah individu yang memiliki kemampuan untuk menerjemahkan teks dari satu bahasa ke bahasa lain. Mereka dapat bekerja di berbagai bidang seperti penerjemahan buku, dokumen resmi, situs web, film, dan lainnya. Prospek kerja untuk penerjemah cukup baik, terutama dengan perkembangan globalisasi yang membutuhkan komunikasi lintas bahasa yang efektif. Penerjemah juga dapat bekerja secara independen atau bergabung dengan agen penerjemahan atau lembaga pemerintah. Kemampuan dalam beberapa bahasa dan pemahaman mendalam tentang budaya dan konteks sosial sangat penting dalam profesi penerjemah.",0.1,0.1,0.1,0.3,0.1,0.1,0.1,0,0.2,0.9,0.2,0.3,0.2,0.1,0.1,0.5,0.4,0.3,10
